id;systementrytimestamp;animalid;begintime;endtime;totalyieldkg;expectedyieldkg;milkingdeviceid;milkingsamplerackno;milkingsampletubepos;milkingsampletubeid;avgconductivity;maxblood
56577;2022-12-20 23:34:16.573;61;2022-12-20 23:22:23.000;2022-12-20 23:31:01.000;7.02;8.588;15;0;0;0;3238;0
56601;2022-12-21 03:44:42.883;51;2022-12-21 03:37:02.000;2022-12-21 03:41:24.000;7.71;8.259;15;0;0;0;4037;0
56603;2022-12-21 03:56:49.867;56;2022-12-21 03:48:40.000;2022-12-21 03:53:31.000;10.91;10.749;15;0;0;0;4272;0
56613;2022-12-21 05:55:21.113;65;2022-12-21 05:46:08.000;2022-12-21 05:52:05.000;13.65;10.066;15;0;0;0;4388;0
56617;2022-12-21 06:36:50.513;58;2022-12-21 06:27:21.000;2022-12-21 06:33:35.000;12.27;12.229;15;0;0;0;4214;0
56633;2022-12-21 08:56:37.543;61;2022-12-21 08:39:27.000;2022-12-21 08:53:20.000;8.85;8.211;15;0;0;0;4301;0
56652;2022-12-21 12:01:27.743;51;2022-12-21 11:52:50.000;2022-12-21 11:58:53.000;8.19;8.277;15;0;0;0;4192;318
56659;2022-12-21 13:54:55.957;65;2022-12-21 13:47:27.000;2022-12-21 13:52:21.000;10.72;7.636;15;0;0;0;4190;0
56667;2022-12-21 14:54:10.433;58;2022-12-21 14:46:32.000;2022-12-21 14:51:35.000;9.25;10.33;15;0;0;0;4301;0
56669;2022-12-21 15:08:00.577;56;2022-12-21 15:00:44.000;2022-12-21 15:05:26.000;11.52;11.304;15;0;0;0;4423;0
56671;2022-12-21 15:30:19.410;61;2022-12-21 15:18:29.000;2022-12-21 15:27:09.000;5.82;5.951;15;0;0;0;3334;0
56707;2022-12-21 20:16:28.477;61;2022-12-21 20:05:36.000;2022-12-21 20:13:40.000;3.84;4.35;15;0;0;0;1499;0
56709;2022-12-21 20:54:45.037;65;2022-12-21 20:45:49.000;2022-12-21 20:50:20.000;8.98;7.086;15;0;0;0;4090;0
56716;2022-12-21 22:28:58.240;51;2022-12-21 22:21:31.000;2022-12-21 22:26:23.000;10.58;10.326;15;0;0;0;4135;351
56718;2022-12-21 22:42:21.387;58;2022-12-21 22:33:56.000;2022-12-21 22:39:47.000;9.19;9.623;15;0;0;0;4252;0
56722;2022-12-21 23:23:55.390;56;2022-12-21 23:16:59.000;2022-12-21 23:21:21.000;8.42;8.365;15;0;0;0;4393;0
56759;2022-12-22 05:42:27.457;65;2022-12-22 05:37:03.000;2022-12-22 05:42:14.000;11.54;9.263;15;0;0;0;4270;0
56767;2022-12-22 07:18:35.227;61;2022-12-22 07:07:15.000;2022-12-22 07:18:23.000;8.22;9.711;15;0;0;0;4413;0
56777;2022-12-22 08:53:21.247;58;2022-12-22 08:46:34.000;2022-12-22 08:53:10.000;12.23;12.457;15;0;0;0;4316;0
56781;2022-12-22 09:46:32.403;51;2022-12-22 09:40:14.000;2022-12-22 09:46:18.000;10.18;11.318;15;0;0;0;4005;0
56800;2022-12-22 12:24:55.417;65;2022-12-22 12:14:13.000;2022-12-22 12:24:54.000;9.42;7.188;15;0;0;0;4182;0
56807;2022-12-22 13:41:53.023;56;2022-12-22 13:35:25.000;2022-12-22 13:41:40.000;13.87;14.527;15;0;0;0;4373;0
56817;2022-12-22 15:43:27.613;61;2022-12-22 15:28:52.000;2022-12-22 15:39:37.000;8.66;7.355;15;0;0;0;4245;0
56827;2022-12-22 17:37:07.047;58;2022-12-22 17:29:02.000;2022-12-22 17:34:32.000;9.69;10.595;15;0;0;0;4248;0
56835;2022-12-22 18:37:17.550;51;2022-12-22 18:29:40.000;2022-12-22 18:34:43.000;7.4;8.696;15;0;0;0;4052;356
56849;2022-12-22 20:45:07.750;65;2022-12-22 20:37:39.000;2022-12-22 20:42:33.000;11.11;9.182;15;0;0;0;4255;0
56854;2022-12-22 21:46:05.757;61;2022-12-22 21:34:55.000;2022-12-22 21:42:32.000;5.82;5.39;15;0;0;0;3422;0
56873;2022-12-23 00:24:55.873;56;2022-12-23 00:18:06.000;2022-12-23 00:24:43.000;10.1;10.801;15;0;0;0;4271;0
56885;2022-12-23 02:25:19.607;58;2022-12-23 02:16:56.000;2022-12-23 02:22:45.000;10.49;10.66;15;0;0;0;4368;0
56888;2022-12-23 03:00:38.407;51;2022-12-23 02:52:53.000;2022-12-23 02:57:23.000;7.98;8.154;15;0;0;0;4040;0
56905;2022-12-23 06:05:00.450;65;2022-12-23 05:56:41.000;2022-12-23 06:01:45.000;12.26;10.569;15;0;0;0;4294;0
56910;2022-12-23 07:10:28.337;61;2022-12-23 06:56:19.000;2022-12-23 07:10:16.000;8.58;8.478;15;0;0;0;4413;0
57930;2022-12-23 11:40:10.720;58;2022-12-23 11:30:48.000;2022-12-23 11:37:36.000;11.86;11.178;15;0;0;0;4305;0
57944;2022-12-23 14:07:38.153;51;2022-12-23 14:02:39.000;2022-12-23 14:07:25.000;11.24;10.722;15;0;0;0;4203;0
57951;2022-12-23 15:21:08.177;61;2022-12-23 15:08:05.000;2022-12-23 15:18:33.000;8.94;7.349;15;0;0;0;4307;0
57952;2022-12-23 15:24:34.370;65;2022-12-23 15:19:12.000;2022-12-23 15:24:21.000;12.68;10.829;15;0;0;0;4223;0
57977;2022-12-23 19:19:23.453;58;2022-12-23 19:10:28.000;2022-12-23 19:16:46.000;9.36;9.352;15;0;0;0;4239;0
57983;2022-12-23 20:06:16.213;56;2022-12-23 19:59:35.000;2022-12-23 20:06:03.000;17.48;19.237;15;0;0;0;4339;0
58005;2022-12-23 23:33:30.180;61;2022-12-23 23:22:46.000;2022-12-23 23:30:55.000;6.93;7.508;15;0;0;0;2770;0
58007;2022-12-23 23:45:18.610;51;2022-12-23 23:36:40.000;2022-12-23 23:42:44.000;9.63;9.368;15;0;0;0;4020;0
58030;2022-12-24 03:09:26.587;58;2022-12-24 03:01:19.000;2022-12-24 03:06:52.000;10.2;9.58;15;0;0;0;4300;0
58037;2022-12-24 04:35:48.683;65;2022-12-24 04:27:06.000;2022-12-24 04:32:30.000;15.35;15.487;15;0;0;0;4275;0
58047;2022-12-24 06:50:02.970;61;2022-12-24 06:39:48.000;2022-12-24 06:49:51.000;8.25;6.67;15;0;0;0;3646;0
58070;2022-12-24 10:44:03.817;51;2022-12-24 10:38:01.000;2022-12-24 10:43:51.000;10.12;10.842;15;0;0;0;4090;334
58080;2022-12-24 12:12:15.820;58;2022-12-24 12:02:52.000;2022-12-24 12:09:38.000;11.23;11.146;15;0;0;0;4385;0
58082;2022-12-24 12:26:55.180;56;2022-12-24 12:18:17.000;2022-12-24 12:23:36.000;14.63;15.362;15;0;0;0;4273;0
58087;2022-12-24 13:13:26.113;61;2022-12-24 13:03:06.000;2022-12-24 13:10:48.000;6.01;5.954;15;0;0;0;3622;0
58092;2022-12-24 13:57:36.400;65;2022-12-24 13:49:32.000;2022-12-24 13:54:59.000;12.45;10.949;15;0;0;0;4143;0
58124;2022-12-24 18:55:46.763;58;2022-12-24 18:47:44.000;2022-12-24 18:53:09.000;7.97;8.237;15;0;0;0;4256;0
58128;2022-12-24 19:25:49.373;61;2022-12-24 19:17:30.000;2022-12-24 19:25:37.000;6.78;5.831;15;0;0;0;3639;0
58130;2022-12-24 19:40:31.183;51;2022-12-24 19:32:37.000;2022-12-24 19:37:50.000;7.58;8.631;15;0;0;0;3986;391
58155;2022-12-25 00:11:47.577;56;2022-12-25 00:03:38.000;2022-12-25 00:08:26.000;10.9;11.226;15;0;0;0;4373;0
58156;2022-12-25 00:14:38.760;65;2022-12-25 00:09:24.000;2022-12-25 00:14:26.000;13.16;12.4;15;0;0;0;4196;0
58174;2022-12-25 02:57:22.883;61;2022-12-25 02:47:38.000;2022-12-25 02:57:11.000;7.66;7.169;15;0;0;0;3259;0
58193;2022-12-25 06:11:42.477;58;2022-12-25 06:01:42.000;2022-12-25 06:09:05.000;13.66;13.706;15;0;0;0;4325;0
58196;2022-12-25 06:35:48.313;65;2022-12-25 06:29:03.000;2022-12-25 06:33:10.000;8.8;7.612;15;0;0;0;4056;0
58212;2022-12-25 08:57:28.550;51;2022-12-25 08:51:46.000;2022-12-25 08:57:16.000;11.93;12.316;15;0;0;0;4019;0
58213;2022-12-25 09:10:09.733;61;2022-12-25 08:58:05.000;2022-12-25 09:07:32.000;6.37;5.865;15;0;0;0;2720;0
58247;2022-12-25 14:51:20.820;58;2022-12-25 14:45:19.000;2022-12-25 14:51:09.000;10.21;10.592;15;0;0;0;4240;0
58257;2022-12-25 16:19:49.063;61;2022-12-25 16:11:31.000;2022-12-25 16:19:37.000;6.61;6.902;15;0;0;0;3774;0
58261;2022-12-25 16:45:37.373;65;2022-12-25 16:40:42.000;2022-12-25 16:45:24.000;12.34;12.653;15;0;0;0;4290;0
58280;2022-12-25 19:38:47.117;56;2022-12-25 19:32:41.000;2022-12-25 19:38:34.000;15.63;18.4;15;0;0;0;4322;0
58290;2022-12-25 21:06:50.607;51;2022-12-25 20:58:06.000;2022-12-25 21:04:10.000;10.47;11.288;15;0;0;0;3952;371
58302;2022-12-25 23:06:29.380;61;2022-12-25 22:56:28.000;2022-12-25 23:03:55.000;6.12;6.405;15;0;0;0;3750;0
58304;2022-12-25 23:15:51.030;65;2022-12-25 23:11:48.000;2022-12-25 23:15:38.000;8.08;8.006;15;0;0;0;4286;0
58305;2022-12-25 23:27:37.957;58;2022-12-25 23:18:38.000;2022-12-25 23:25:03.000;9.93;10.387;15;0;0;0;4305;0
58345;2022-12-26 06:15:21.987;61;2022-12-26 06:04:55.000;2022-12-26 06:15:10.000;8.24;6.82;15;0;0;0;3414;0
58347;2022-12-26 06:31:59.900;58;2022-12-26 06:26:23.000;2022-12-26 06:31:47.000;8.49;8.662;15;0;0;0;4221;0
58356;2022-12-26 07:54:04.947;56;2022-12-26 07:45:59.000;2022-12-26 07:51:21.000;10.14;11.244;15;0;0;0;4120;0
58364;2022-12-26 08:53:21.260;65;2022-12-26 08:48:34.000;2022-12-26 08:53:08.000;11.8;11.796;15;0;0;0;4193;0
58376;2022-12-26 10:57:17.463;51;2022-12-26 10:50:32.000;2022-12-26 10:57:04.000;11.43;12.664;15;0;0;0;4004;385
58386;2022-12-26 12:44:25.643;61;2022-12-26 12:34:24.000;2022-12-26 12:41:39.000;4.44;6.248;15;0;0;0;3153;0
58400;2022-12-26 15:21:16.880;58;2022-12-26 15:12:03.000;2022-12-26 15:18:36.000;10.96;10.615;15;0;0;0;4254;0
58416;2022-12-26 17:22:41.627;61;2022-12-26 17:12:45.000;2022-12-26 17:20:00.000;6.15;4.932;15;0;0;0;4392;0
58437;2022-12-26 20:00:42.003;56;2022-12-26 19:55:17.000;2022-12-26 20:00:29.000;11.02;10.968;15;0;0;0;4355;0
58440;2022-12-26 20:32:55.247;65;2022-12-26 20:25:02.000;2022-12-26 20:30:12.000;13.97;14.128;15;0;0;0;4269;0
58457;2022-12-26 23:58:30.413;61;2022-12-26 23:49:08.000;2022-12-26 23:58:18.000;8.12;6.392;15;0;0;0;3750;0
58462;2022-12-27 00:33:25.070;58;2022-12-27 00:26:42.000;2022-12-27 00:33:14.000;11.19;11.249;15;0;0;0;4324;0
58463;2022-12-27 00:43:16.423;51;2022-12-27 00:34:41.000;2022-12-27 00:39:54.000;11.63;12.164;15;0;0;0;3985;302
58506;2022-12-27 07:54:33.123;61;2022-12-27 07:37:53.000;2022-12-27 07:51:24.000;8.32;7.869;15;0;0;0;4463;0
58513;2022-12-27 08:42:14.953;56;2022-12-27 08:32:54.000;2022-12-27 08:39:31.000;11.24;11.411;15;0;0;0;4205;0
58515;2022-12-27 09:00:17.367;65;2022-12-27 08:49:36.000;2022-12-27 08:58:10.000;12.46;15.163;15;0;0;0;4308;0
58525;2022-12-27 11:04:37.140;58;2022-12-27 10:54:42.000;2022-12-27 11:01:56.000;12.88;12.729;15;0;0;0;4220;0
58544;2022-12-27 13:59:35.427;51;2022-12-27 13:52:29.000;2022-12-27 13:57:01.000;10.58;11.839;15;0;0;0;3935;401
58552;2022-12-27 15:04:27.420;61;2022-12-27 14:51:24.000;2022-12-27 15:01:40.000;7.83;7.048;15;0;0;0;2663;0
58575;2022-12-27 18:34:42.713;58;2022-12-27 18:26:27.000;2022-12-27 18:32:05.000;8.79;9.139;15;0;0;0;4102;0
58582;2022-12-27 19:18:30.630;56;2022-12-27 19:13:33.000;2022-12-27 19:18:18.000;9.64;9.663;15;0;0;0;4492;0
58587;2022-12-27 19:55:06.913;65;2022-12-27 19:47:34.000;2022-12-27 19:52:32.000;12.69;12.451;15;0;0;0;4287;0
58598;2022-12-27 21:52:35.893;61;2022-12-27 21:38:57.000;2022-12-27 21:49:42.000;7.37;6.835;15;0;0;0;3627;0
58627;2022-12-28 02:23:53.603;51;2022-12-28 02:17:18.000;2022-12-28 02:23:39.000;9.51;10.761;15;0;0;0;3952;316
58633;2022-12-28 03:18:41.287;58;2022-12-28 03:10:14.000;2022-12-28 03:16:06.000;10.55;10.542;15;0;0;0;4268;0
58655;2022-12-28 07:24:21.447;61;2022-12-28 07:04:01.000;2022-12-28 07:21:28.000;8.74;9.508;15;0;0;0;2633;0
58657;2022-12-28 07:40:45.607;65;2022-12-28 07:35:04.000;2022-12-28 07:40:32.000;14.32;13.926;15;0;0;0;4159;0
58671;2022-12-28 09:38:41.380;56;2022-12-28 09:31:08.000;2022-12-28 09:36:06.000;12.44;12.926;15;0;0;0;4204;0
58696;2022-12-28 13:31:36.043;58;2022-12-28 13:24:47.000;2022-12-28 13:31:25.000;12.34;12.401;15;0;0;0;4284;0
58701;2022-12-28 15:00:10.127;51;2022-12-28 14:52:55.000;2022-12-28 14:57:32.000;9.7;10.64;15;0;0;0;4120;316
58704;2022-12-28 15:31:12.550;61;2022-12-28 15:16:03.000;2022-12-28 15:28:01.000;9.24;8.032;15;0;0;0;2559;0
58710;2022-12-28 16:05:47.077;65;2022-12-28 16:00:40.000;2022-12-28 16:05:34.000;10.92;10.015;15;0;0;0;4295;0
58728;2022-12-28 18:27:18.187;56;2022-12-28 18:20:09.000;2022-12-28 18:24:41.000;8.76;7.991;15;0;0;0;4375;0
58742;2022-12-28 20:40:55.237;61;2022-12-28 20:32:30.000;2022-12-28 20:40:41.000;5.85;5.274;15;0;0;0;3407;0
58750;2022-12-28 21:58:37.157;58;2022-12-28 21:49:36.000;2022-12-28 21:55:59.000;10.14;10.16;15;0;0;0;4260;0
58782;2022-12-29 02:55:18.980;65;2022-12-29 02:47:37.000;2022-12-29 02:52:41.000;12.69;13.137;15;0;0;0;4159;0
58783;2022-12-29 03:06:31.110;51;2022-12-29 03:01:55.000;2022-12-29 03:06:19.000;10.04;10.169;15;0;0;0;4105;407
58797;2022-12-29 06:00:19.903;61;2022-12-29 05:43:01.000;2022-12-29 06:00:02.000;9.08;9.5;15;0;0;0;4437;0
58804;2022-12-29 06:52:48.050;58;2022-12-29 06:46:17.000;2022-12-29 06:52:36.000;11.03;10.837;15;0;0;0;4293;0
58811;2022-12-29 07:59:08.470;56;2022-12-29 07:49:52.000;2022-12-29 07:56:33.000;12.69;12.34;15;0;0;0;4453;0
58842;2022-12-29 14:02:02.087;65;2022-12-29 13:56:41.000;2022-12-29 14:01:49.000;13.78;13.294;15;0;0;0;4257;0
58844;2022-12-29 14:27:12.843;61;2022-12-29 14:14:22.000;2022-12-29 14:24:07.000;9.44;8.525;15;0;0;0;4343;0
58853;2022-12-29 15:47:49.840;58;2022-12-29 15:39:03.000;2022-12-29 15:45:12.000;10.62;10.77;15;0;0;0;4327;0
58866;2022-12-29 17:21:43.073;56;2022-12-29 17:13:07.000;2022-12-29 17:19:08.000;8.4;8.57;15;0;0;0;4452;0
58869;2022-12-29 17:49:55.153;51;2022-12-29 17:42:32.000;2022-12-29 17:49:43.000;11.05;12.431;15;0;0;0;4221;416
58886;2022-12-29 20:34:38.430;61;2022-12-29 20:26:08.000;2022-12-29 20:34:26.000;6.42;6.314;15;0;0;0;3337;0
58901;2022-12-29 23:25:22.757;65;2022-12-29 23:20:00.000;2022-12-29 23:25:09.000;11.82;11.317;15;0;0;0;4206;0
58922;2022-12-30 02:32:47.767;58;2022-12-30 02:23:36.000;2022-12-30 02:30:13.000;12.41;12.989;15;0;0;0;4306;0
58945;2022-12-30 06:10:27.017;56;2022-12-30 06:05:01.000;2022-12-30 06:10:14.000;12.4;11.703;15;0;0;0;4504;0
58946;2022-12-30 06:31:46.183;61;2022-12-30 06:11:49.000;2022-12-30 06:28:49.000;8.97;10.097;15;0;0;0;2580;0
58948;2022-12-30 06:40:36.933;65;2022-12-30 06:36:10.000;2022-12-30 06:40:24.000;9.4;8.771;15;0;0;0;4047;0
58958;2022-12-30 08:28:24.153;51;2022-12-30 08:20:39.000;2022-12-30 08:25:08.000;10.76;11.734;15;0;0;0;4053;511
58984;2022-12-30 13:16:47.283;58;2022-12-30 13:06:33.000;2022-12-30 13:14:10.000;13.04;12.779;15;0;0;0;4202;0
58998;2022-12-30 15:40:10.253;61;2022-12-30 15:28:59.000;2022-12-30 15:39:46.000;10.39;9.145;15;0;0;0;4167;0
59014;2022-12-30 18:09:11.917;56;2022-12-30 18:00:50.000;2022-12-30 18:06:37.000;11.93;10.96;15;0;0;0;4520;0
59019;2022-12-30 18:43:45.107;65;2022-12-30 18:35:48.000;2022-12-30 18:41:11.000;15.04;14.703;15;0;0;0;4268;0
59035;2022-12-30 20:39:30.313;58;2022-12-30 20:31:12.000;2022-12-30 20:36:56.000;8.58;8.878;15;0;0;0;4117;0
59038;2022-12-30 20:57:01.967;51;2022-12-30 20:49:54.000;2022-12-30 20:54:27.000;8.91;10.026;15;0;0;0;4071;508
59039;2022-12-30 21:05:36.613;61;2022-12-30 20:55:11.000;2022-12-30 21:02:37.000;5.68;5.505;15;0;0;0;3180;0
59077;2022-12-31 03:33:20.973;58;2022-12-31 03:24:57.000;2022-12-31 03:30:05.000;8.18;8.293;15;0;0;0;4155;0
59080;2022-12-31 03:58:22.390;65;2022-12-31 03:50:07.000;2022-12-31 03:55:03.000;11.85;11.308;15;0;0;0;4224;0
59096;2022-12-31 06:37:13.907;61;2022-12-31 06:23:26.000;2022-12-31 06:34:38.000;9.12;9.783;15;0;0;0;4357;0
59100;2022-12-31 07:04:12.577;56;2022-12-31 06:59:15.000;2022-12-31 07:03:59.000;11.81;12.101;15;0;0;0;4270;0
59126;2022-12-31 11:09:01.083;58;2022-12-31 11:02:49.000;2022-12-31 11:08:50.000;9.17;9.194;15;0;0;0;4287;0
59131;2022-12-31 11:56:54.497;65;2022-12-31 11:49:57.000;2022-12-31 11:54:20.000;10.32;9.845;15;0;0;0;4082;0
59135;2022-12-31 12:26:24.340;51;2022-12-31 12:16:44.000;2022-12-31 12:23:08.000;12.1;11.911;15;0;0;0;4187;412
59141;2022-12-31 14:17:49.753;61;2022-12-31 13:57:07.000;2022-12-31 14:12:49.000;8.38;7.81;15;0;0;0;4214;0
59153;2022-12-31 15:52:24.167;56;2022-12-31 15:45:01.000;2022-12-31 15:49:49.000;8.57;8.222;15;0;0;0;4589;0
59169;2022-12-31 18:02:42.887;58;2022-12-31 17:55:07.000;2022-12-31 18:00:08.000;7.74;8.22;15;0;0;0;4207;0
59195;2022-12-31 22:05:54.707;61;2022-12-31 21:56:11.000;2022-12-31 22:05:42.000;8.54;8.063;15;0;0;0;4256;0
59215;2023-01-01 01:08:52.050;65;2023-01-01 01:02:06.000;2023-01-01 01:08:39.000;15.57;16.376;15;0;0;0;4355;0
59221;2023-01-01 02:03:14.743;58;2023-01-01 01:55:06.000;2023-01-01 02:00:40.000;9.27;9.577;15;0;0;0;4319;0
59227;2023-01-01 02:46:26.543;51;2023-01-01 02:40:26.000;2023-01-01 02:46:14.000;9.09;11.412;15;0;0;0;3885;607
59246;2023-01-01 05:55:51.623;56;2023-01-01 05:47:42.000;2023-01-01 05:53:16.000;13.08;13.115;15;0;0;0;4367;0
59252;2023-01-01 06:40:31.533;61;2023-01-01 06:29:07.000;2023-01-01 06:40:18.000;8.52;8.851;15;0;0;0;4255;0
59268;2023-01-01 09:16:36.403;58;2023-01-01 09:08:57.000;2023-01-01 09:14:02.000;9;8.614;15;0;0;0;4277;0
59281;2023-01-01 11:36:12.540;65;2023-01-01 11:27:49.000;2023-01-01 11:32:57.000;12.94;12.667;15;0;0;0;4153;0
59305;2023-01-01 15:36:45.410;61;2023-01-01 15:23:06.000;2023-01-01 15:36:33.000;8.99;9.176;15;0;0;0;4354;0
59315;2023-01-01 17:08:55.717;51;2023-01-01 16:59:42.000;2023-01-01 17:05:40.000;10.82;10.461;15;0;0;0;4137;429
59317;2023-01-01 17:32:07.800;56;2023-01-01 17:24:02.000;2023-01-01 17:29:30.000;11.51;10.804;15;0;0;0;4487;0
59318;2023-01-01 17:38:26.813;58;2023-01-01 17:30:11.000;2023-01-01 17:35:49.000;10.08;10.019;15;0;0;0;4342;0
59348;2023-01-01 21:56:35.687;61;2023-01-01 21:48:56.000;2023-01-01 21:56:25.000;6.59;6.501;15;0;0;0;3695;0
59371;2023-01-02 01:38:38.803;58;2023-01-02 01:30:02.000;2023-01-02 01:35:58.000;9.78;9.616;15;0;0;0;4270;0
59384;2023-01-02 03:23:55.327;65;2023-01-02 03:17:25.000;2023-01-02 03:23:42.000;16.98;19.459;15;0;0;0;4411;0
59399;2023-01-02 06:10:52.137;61;2023-01-02 05:59:01.000;2023-01-02 06:10:40.000;7.8;8.433;15;0;0;0;4365;0
59405;2023-01-02 07:11:33.200;51;2023-01-02 07:02:20.000;2023-01-02 07:11:20.000;9.29;10.765;15;0;0;0;4051;401
59406;2023-01-02 07:19:17.273;56;2023-01-02 07:12:01.000;2023-01-02 07:19:00.000;13.49;13.078;15;0;0;0;4436;0
59414;2023-01-02 08:25:32.840;58;2023-01-02 08:17:55.000;2023-01-02 08:22:55.000;8.28;8.157;15;0;0;0;4272;0
59439;2023-01-02 13:02:06.093;61;2023-01-02 12:47:28.000;2023-01-02 12:59:26.000;6.94;6.999;15;0;0;0;2681;428
59449;2023-01-02 14:24:08.953;65;2023-01-02 14:15:04.000;2023-01-02 14:20:50.000;14.61;12.718;15;0;0;0;4232;0
59456;2023-01-02 15:21:32.813;58;2023-01-02 15:13:36.000;2023-01-02 15:18:55.000;8.37;8.308;15;0;0;0;4324;0
59463;2023-01-02 16:22:42.080;56;2023-01-02 16:13:46.000;2023-01-02 16:20:05.000;9.01;8.552;15;0;0;0;4391;0
59480;2023-01-02 19:22:06.820;51;2023-01-02 19:16:11.000;2023-01-02 19:21:53.000;8.37;8.911;15;0;0;0;4082;503
59484;2023-01-02 19:59:11.377;61;2023-01-02 19:47:23.000;2023-01-02 19:56:10.000;7.88;7.114;15;0;0;0;4405;0
59503;2023-01-02 23:07:53.683;58;2023-01-02 22:59:31.000;2023-01-02 23:04:32.000;8.7;9.323;15;0;0;0;4307;0
59519;2023-01-03 01:12:22.750;56;2023-01-03 01:05:11.000;2023-01-03 01:09:44.000;8.75;8.44;15;0;0;0;4306;0
59532;2023-01-03 03:19:51.163;61;2023-01-03 03:08:09.000;2023-01-03 03:16:27.000;5.84;7.582;15;0;0;0;2771;0
59540;2023-01-03 04:17:38.420;65;2023-01-03 04:08:18.000;2023-01-03 04:14:16.000;16.86;17.058;15;0;0;0;4319;0
59553;2023-01-03 07:28:55.007;58;2023-01-03 07:19:38.000;2023-01-03 07:25:28.000;10.27;9.913;15;0;0;0;4303;0
59580;2023-01-03 10:54:37.577;51;2023-01-03 10:46:51.000;2023-01-03 10:51:16.000;10.43;11.284;15;0;0;0;4181;394
59584;2023-01-03 11:32:12.730;61;2023-01-03 11:21:35.000;2023-01-03 11:32:00.000;8.87;8.19;15;0;0;0;3711;0
59590;2023-01-03 12:24:53.990;65;2023-01-03 12:17:52.000;2023-01-03 12:22:10.000;10.88;9.922;15;0;0;0;4114;0
59598;2023-01-03 14:00:52.843;56;2023-01-03 13:52:42.000;2023-01-03 13:58:06.000;13.27;12.255;15;0;0;0;4412;0
59600;2023-01-03 14:41:01.960;58;2023-01-03 14:32:24.000;2023-01-03 14:38:21.000;8.65;8.637;15;0;0;0;4211;0
59629;2023-01-03 19:15:45.817;61;2023-01-03 19:00:22.000;2023-01-03 19:12:59.000;5.38;7.813;15;0;0;0;3315;0
59655;2023-01-03 23:11:37.913;61;2023-01-03 23:03:07.000;2023-01-03 23:10:27.000;5.31;4.669;15;0;0;0;3723;0
59656;2023-01-03 23:20:33.367;58;2023-01-03 23:12:13.000;2023-01-03 23:17:50.000;10.01;10.352;15;0;0;0;4160;0
59659;2023-01-03 23:41:42.817;51;2023-01-03 23:32:41.000;2023-01-03 23:39:02.000;8.08;9.12;15;0;0;0;4033;609
59668;2023-01-04 00:44:43.963;65;2023-01-04 00:38:32.000;2023-01-04 00:44:31.000;15.63;15.404;15;0;0;0;4452;0
59684;2023-01-04 03:10:30.127;56;2023-01-04 03:01:03.000;2023-01-04 03:07:50.000;13.04;12.787;15;0;0;0;4409;0
59709;2023-01-04 07:00:55.547;61;2023-01-04 06:48:01.000;2023-01-04 06:58:15.000;8.2;7.696;15;0;0;0;3795;0
59714;2023-01-04 07:58:05.687;58;2023-01-04 07:48:39.000;2023-01-04 07:55:19.000;10.21;10.298;15;0;0;0;4239;0
59727;2023-01-04 09:46:45.607;51;2023-01-04 09:38:35.000;2023-01-04 09:46:34.000;7.07;7.249;15;0;0;0;4153;396
59730;2023-01-04 10:08:17.043;65;2023-01-04 10:00:45.000;2023-01-04 10:05:33.000;12.36;11.513;15;0;0;0;4366;0
59736;2023-01-04 11:10:37.593;61;2023-01-04 11:00:05.000;2023-01-04 11:07:51.000;4.12;4.379;15;0;0;0;1033;0
59758;2023-01-04 15:42:26.833;58;2023-01-04 15:33:43.000;2023-01-04 15:39:22.000;8.91;9.201;15;0;0;0;4287;0
59762;2023-01-04 16:09:48.320;56;2023-01-04 16:02:36.000;2023-01-04 16:09:34.000;13.05;12.662;15;0;0;0;4337;0
59771;2023-01-04 17:14:09.577;65;2023-01-04 17:07:01.000;2023-01-04 17:11:08.000;9.77;8.887;15;0;0;0;4350;0
59795;2023-01-04 20:52:15.580;61;2023-01-04 20:36:59.000;2023-01-04 20:48:58.000;10.84;9.792;15;0;0;0;4446;0
59808;2023-01-04 22:59:35.363;51;2023-01-04 22:55:04.000;2023-01-04 22:59:23.000;8.97;9.309;15;0;0;0;4179;487
59816;2023-01-04 23:59:05.243;58;2023-01-04 23:50:55.000;2023-01-04 23:56:10.000;9;9.808;15;0;0;0;4233;0
59821;2023-01-05 00:41:23.620;56;2023-01-05 00:36:09.000;2023-01-05 00:41:11.000;8.66;8.331;15;0;0;0;4387;0
59823;2023-01-05 00:58:19.230;65;2023-01-05 00:50:41.000;2023-01-05 00:55:14.000;10.46;9.753;15;0;0;0;4413;0
59853;2023-01-05 05:59:03.497;61;2023-01-05 05:46:21.000;2023-01-05 05:56:01.000;9.25;9.269;15;0;0;0;3496;0
59869;2023-01-05 08:17:32.917;58;2023-01-05 08:11:29.000;2023-01-05 08:17:21.000;10.18;9.795;15;0;0;0;4241;0
59879;2023-01-05 09:37:14.393;65;2023-01-05 09:32:13.000;2023-01-05 09:37:01.000;12.03;11.062;15;0;0;0;4503;0
59895;2023-01-05 13:01:31.033;61;2023-01-05 12:52:53.000;2023-01-05 13:01:18.000;8.22;7.246;15;0;0;0;3708;0
59914;2023-01-05 16:01:10.377;65;2023-01-05 15:54:29.000;2023-01-05 15:58:35.000;9.37;8.153;15;0;0;0;4483;0
59918;2023-01-05 16:30:52.160;56;2023-01-05 16:21:38.000;2023-01-05 16:28:17.000;14.83;15.485;15;0;0;0;4605;0
