id;milkflowdurationsec;incomplete;quarterlfyield;quarterrfyield;quarterlryield;quartelrfyield;meanflowlf;meanflowrf;meanflowlr;meanflowrr;peakflowlf;peakflowrf;peakflowlr;peakflowrr;conductivitylf;conductivityrf;conductivitylr;conductivityrr;bloodlf;bloodrf;bloodlr;bloodrr;scc
56309;325;0;3.41;3.68;3.07;2.09;0.78;0.9;0.84;0.48;1.08;1.2;1.32;0.72;4.243;4.21;4.094;4.134;0;0;0;0;11
56311;198;0;2.41;2.62;2.67;2.86;1.2;1.56;1.14;1.08;1.56;2.22;1.38;1.5;4.241;4.204;4.095;4.007;0;0;0;0;200
56322;179;0;2.51;2.52;2.6;2.72;1.5;1.26;1.56;1.32;1.98;1.98;2.04;1.92;3.772;3.787;3.76;3.353;459;375;0;0;494
56324;314;0;1.36;1.22;1.61;1.19;0.42;0.36;0.42;0.36;1.14;0.66;1.02;0.6;4.103;3.725;4.027;4.223;0;0;0;0;82
56343;186;0;1.61;1.53;2.21;1.98;1.08;0.84;1.02;1.14;1.8;1.14;1.68;1.74;3.9;3.98;4.021;3.708;751;464;496;0;111
56350;245;0;1.16;1.25;1.3;1.62;0.42;0.42;0.42;0.48;0.72;0.78;0.9;0.78;3.969;3.92;4.013;4.376;0;0;0;0;71
56372;380;0;3.77;3.96;3.24;2.26;0.72;0.84;0.96;0.54;1.02;1.08;1.32;0.9;3.973;4.019;4.003;4.016;0;0;0;0;14
56381;307;1;0.36;1.1;1.28;1.54;0.3;0.36;0.36;0.42;0.78;0.72;0.6;0.66;0;0;4.203;4.436;0;0;0;0;91
56384;181;0;2.2;2.55;2.38;2.83;1.32;1.32;1.56;1.38;1.92;1.92;1.98;1.98;3.963;4.012;3.935;3.631;336;0;0;0;402
56386;183;0;1.86;1.76;2.34;2.63;1.08;0.9;1.08;1.26;1.74;1.2;1.8;1.86;4.031;4.144;4.069;3.834;634;344;387;0;174
56391;260;0;3.25;3.46;3.84;3.89;1.02;1.44;1.02;1.14;1.38;1.8;1.38;1.44;4.093;4.273;4.132;3.982;0;0;0;0;174
56409;384;0;2.1;0.7;0.83;1.31;0.36;0.36;0.36;0.42;0.6;0.96;0.54;0.66;3.985;0;3.602;4.288;0;0;0;0;60
56416;215;0;2.24;2.43;2.01;1.5;0.84;0.96;1.02;0.66;1.14;1.44;1.44;0.9;3.898;3.889;3.941;4.886;0;0;0;0;14
56430;170;0;1.58;1.58;2.12;2.01;1.02;0.9;1.02;1.08;1.62;1.26;1.56;1.98;4.017;4.132;3.992;4.942;417;345;0;373;140
56443;255;0;2.45;2.57;2.39;2.45;1.26;1.26;1.62;1.44;1.74;2.22;2.1;1.8;4.053;4.108;4.036;4.819;0;0;0;0;288
56458;206;0;2.73;2.98;3.09;3.24;1.08;1.44;1.14;1.26;1.44;1.8;1.62;1.56;4.292;4.413;4.196;4.919;0;0;0;0;120
56466;272;0;3.36;3.36;2.71;2.18;0.96;1.14;1.08;0.84;1.5;1.56;1.5;1.14;4.176;4.215;4.073;4.686;0;0;0;0;2
56468;376;0;1.93;1.95;2.06;2.59;0.42;0.42;0.42;0.54;0.96;0.78;0.66;0.72;4.183;4.42;4.474;5.078;0;0;0;0;31
56479;227;0;2.22;2.17;3;2.9;1.08;0.96;1.14;1.2;1.5;1.26;1.62;1.92;4.195;4.167;4.231;4.691;337;0;0;343;88
56491;208;0;2.2;2.69;2.44;2.7;1.32;1.26;1.56;1.32;1.68;1.8;1.98;1.8;4.206;4.32;4.253;4.84;0;0;0;0;197
56518;284;0;3.4;3.61;2.73;2.26;0.9;1.02;1.08;0.6;1.26;1.38;1.38;0.84;4.368;4.354;4.261;4.636;0;0;0;0;11
56520;500;0;1.64;1.74;2.88;2.65;0.36;0.42;0.42;0.48;0.66;0.66;0.66;0.84;4.036;4.024;4.064;4.624;0;0;0;0;22
56537;385;0;3.46;3.57;4.13;3.9;1.14;1.56;0.9;1.02;1.56;2.34;1.2;1.44;4.516;4.5;4.478;4.861;0;0;0;0;60
56547;239;0;2.84;3.04;3.79;3.5;1.2;1.08;1.32;1.38;1.62;1.5;1.74;1.98;4.386;4.502;4.416;4.65;0;0;0;0;111
56552;203;0;2.64;2.85;2.73;2.82;1.5;1.26;1.5;1.2;2.04;1.74;1.86;1.68;4.182;4.179;4.159;4.429;439;371;0;0;151
56561;221;0;2.43;2.51;1.96;1.71;0.84;1.14;1.08;0.78;1.2;1.5;1.44;1.14;4.259;4.314;4.302;4.476;0;0;0;0;11
56577;367;0;1.53;1.62;1.97;1.9;0.36;0.42;0.42;0.42;0.78;0.66;1.26;1.08;0;4.046;3.971;4.4;0;0;0;0;8
56601;169;0;1.74;2.03;1.94;2;1.2;1.14;1.44;1.26;1.68;1.68;1.86;1.74;4.013;3.995;3.976;4.161;0;0;0;0;108
56603;202;0;2.45;2.79;2.83;2.84;1.14;1.5;1.02;1.32;1.5;2.04;1.44;1.74;4.213;4.332;4.178;4.36;0;0;0;0;117
56613;273;0;3.11;2.75;4.01;3.78;1.32;1.02;1.32;1.32;1.8;1.32;1.74;2.16;4.344;4.401;4.314;4.494;0;0;0;0;74
56617;282;0;3.38;3.58;3.07;2.24;0.96;0.96;1.02;0.66;1.32;1.32;1.44;0.84;4.209;4.2;4.182;4.291;0;0;0;0;11
56633;542;0;2.28;1.63;2.12;2.82;0.42;0.36;0.48;0.42;0.66;0.6;0.66;0.66;4.082;4.184;4.182;4.636;0;0;0;0;17
56652;242;0;1.79;1.98;2.14;2.28;1.26;1.32;1.62;1.56;1.62;1.74;2.22;1.92;4.147;4.126;4.114;4.361;0;0;0;318;65
56659;203;0;2.31;2.49;3.12;2.8;1.32;1.08;1.26;1.38;1.86;1.44;1.68;1.98;4.143;4.129;4.185;4.291;0;0;0;0;108
56667;214;0;2.58;2.75;2.11;1.81;0.96;1.08;1.08;0.66;1.32;1.56;1.5;1.08;4.349;4.26;4.25;4.358;0;0;0;0;11
56669;196;0;2.58;2.87;3.03;3.04;1.26;1.44;1.14;1.26;1.68;1.86;1.8;1.62;4.35;4.461;4.319;4.556;0;0;0;0;71
56671;385;0;1.28;1.22;1.41;1.91;0.36;0.36;0.48;0.48;0.66;0.96;0.78;0.96;3.962;0;4.184;4.416;0;0;0;0;85
56707;362;0;0.85;0.84;0.86;1.29;0.3;0.3;0.36;0.42;0.6;0.48;0.54;0.6;0;0;0;4.464;0;0;0;0;28
56709;177;0;1.96;2;2.56;2.46;1.14;1.02;1.26;1.32;1.74;1.5;1.8;1.92;4.031;4.074;4.115;4.125;0;0;0;0;91
56716;201;0;2.54;2.7;2.69;2.65;1.2;1.14;1.32;1.2;1.56;1.62;1.8;1.56;4.165;4.144;4.044;4.193;351;0;0;305;71
56718;262;0;2.48;2.77;2.24;1.7;0.84;0.84;0.96;0.6;1.14;1.14;1.32;0.84;4.295;4.214;4.246;4.26;0;0;0;0;28
56722;173;0;1.87;2.13;2.12;2.3;1.26;1.5;1.08;1.02;1.62;2.22;1.44;1.56;4.295;4.419;4.315;4.523;0;0;0;0;97
56759;224;0;2.49;2.5;3.49;3.06;1.2;1.08;1.26;1.32;1.74;1.44;1.68;1.92;4.232;4.297;4.247;4.306;0;0;0;0;NULL
56767;490;0;1.87;1.38;2.66;2.31;0.36;0.36;0.42;0.42;0.78;0.6;0.72;0.66;4.364;4.304;4.3;4.651;0;0;0;0;NULL
56777;311;0;3.43;3.6;2.94;2.26;0.78;1.2;1.02;0.6;1.14;1.8;1.32;0.9;4.302;4.31;4.284;4.389;0;0;0;0;NULL
56781;259;0;2.17;2.53;2.66;2.82;1.5;1.32;1.62;1.56;2.1;1.98;2.1;1.92;3.968;4.041;3.884;4.118;0;0;0;0;NULL
56800;202;0;1.94;2.13;2.82;2.53;1.26;1.08;1.26;1.2;1.92;1.44;1.74;1.8;4.176;4.232;4.095;4.245;0;0;0;0;NULL
56807;261;0;3.14;3.43;3.59;3.71;0.96;1.44;1.14;1.14;1.32;2.04;1.5;1.56;4.308;4.428;4.303;4.446;0;0;0;0;NULL
56817;522;0;1.87;1.94;1.91;2.94;0.42;0.3;0.48;0.42;0.6;0.54;0.72;0.78;4.234;4.045;4.168;4.435;0;0;0;0;25
56827;242;0;2.67;3;2.22;1.8;1.02;1.08;1.02;0.6;1.56;1.44;1.5;0.78;4.302;4.306;4.166;4.175;0;0;0;0;11
56835;216;0;1.79;1.79;1.97;1.85;1.32;1.32;1.56;0.96;1.74;1.8;2.1;1.56;4.102;4.036;4.035;4.04;356;0;309;313;131
56849;212;0;2.35;2.47;3.32;2.97;1.26;1.14;1.26;1.38;1.92;1.5;1.86;2.04;4.236;4.235;4.236;4.308;0;0;0;0;65
56854;349;0;1.27;1.13;1.45;1.97;0.36;0.36;0.36;0.42;0.54;0.6;0.6;0.72;4.165;0;4.239;4.305;0;0;0;0;25
56873;305;0;2.17;2.55;2.73;2.65;1.14;1.32;0.84;1.14;1.5;1.86;1.14;1.5;4.23;4.362;4.187;4.304;0;0;0;0;NULL
56885;248;0;3;3.01;2.54;1.94;0.9;1.02;1.02;0.72;1.32;1.5;1.44;1.08;4.373;4.361;4.33;4.421;0;0;0;0;5
56888;172;0;1.81;2.09;1.86;2.22;1.14;1.08;1.32;1.26;1.8;1.56;1.62;1.8;3.973;4.093;3.995;4.084;0;0;0;0;102
56905;214;0;2.56;2.71;3.57;3.42;1.26;1.2;1.26;1.5;1.8;1.62;1.86;2.04;4.226;4.247;4.321;4.355;0;0;0;0;57
56910;707;0;1.75;1.76;2.31;2.76;0.36;0.36;0.42;0.42;0.72;0.72;0.66;0.72;4.22;4.309;4.456;4.567;0;0;0;0;NULL
57930;320;0;3.31;3.44;2.9;2.21;0.78;0.9;0.96;0.54;1.08;1.32;1.32;0.78;4.283;4.359;4.269;4.305;0;0;0;0;5
57944;198;0;2.59;2.77;2.83;3.05;1.38;1.32;1.62;1.5;1.92;1.92;2.04;1.98;4.221;4.166;4.203;4.225;0;0;0;0;NULL
57951;483;0;1.93;1.95;2.19;2.87;0.36;0.36;0.42;0.48;0.6;0.78;0.66;0.72;4.219;4.178;4.262;4.491;0;0;0;0;8
57952;225;0;2.71;2.71;3.75;3.51;1.26;1.2;1.26;1.44;1.74;1.5;1.74;1.92;4.219;4.179;4.261;4.223;0;0;0;0;NULL
57977;290;0;2.64;2.76;2.2;1.76;0.72;0.96;0.96;0.6;0.96;1.5;1.32;0.78;4.214;4.3;4.199;4.236;0;0;0;0;8
57983;300;0;4.36;3.71;5;4.41;1.08;1.56;1.14;1.44;1.32;1.98;1.5;1.8;4.36;4.283;4.338;4.37;0;0;0;0;NULL
58005;393;0;1.36;1.36;2.05;2.16;0.36;0.36;0.42;0.54;0.78;0.66;0.6;0.9;0;0;4.406;4.707;0;0;0;0;11
58007;277;0;2.09;2.44;2.47;2.63;1.14;1.08;1.62;1.32;1.5;1.74;2.22;1.98;4.021;4.081;3.872;4.104;0;0;0;0;102
58030;239;0;2.77;3.05;2.49;1.89;0.9;1.02;1.14;0.72;1.2;1.38;1.5;1.08;4.305;4.287;4.271;4.354;0;0;0;0;14
58037;234;0;3.31;3.44;4.51;4.09;1.38;1.26;1.38;1.62;1.92;1.74;1.8;2.22;4.241;4.225;4.324;4.293;0;0;0;0;51
58047;497;0;2.14;1.35;2.08;2.68;0.36;0.3;0.48;0.42;0.6;0.72;0.66;0.66;4.29;0;4.335;4.436;0;0;0;0;NULL
58070;263;0;2.21;2.64;2.56;2.71;1.26;1.26;1.68;1.5;1.8;1.86;2.22;1.98;4.008;4.162;4.071;4.105;0;0;0;334;NULL
58080;316;0;3.08;3.3;2.79;2.06;0.72;1.08;1.02;0.66;1.02;1.44;1.32;0.96;4.344;4.427;4.34;4.44;0;0;0;0;14
58082;234;0;3.39;3.5;3.81;3.93;1.08;1.68;1.32;1.44;1.44;2.16;1.68;1.8;4.21;4.294;4.142;4.436;0;0;0;0;220
58087;358;0;1.17;0.92;1.67;2.25;0.3;0.42;0.42;0.48;0.54;0.96;0.6;0.96;0;4.368;4.472;4.57;0;0;0;0;45
58092;214;0;2.66;2.75;3.7;3.34;1.44;1.08;1.26;1.44;2.04;1.56;1.68;1.86;4.077;4.104;4.195;4.172;0;0;0;0;114
58124;233;0;2.28;2.39;1.77;1.53;0.78;0.96;1.02;0.66;1.08;1.32;1.44;0.9;4.214;4.311;4.27;4.221;0;0;0;0;11
58128;368;0;1.29;1.68;1.72;2.09;0.36;0.48;0.42;0.54;0.54;1.02;0.78;0.72;0;4.446;4.47;4.555;0;0;0;0;NULL
58130;223;0;1.77;1.87;1.97;1.97;1.38;1.32;1.5;1.26;1.86;1.86;2.28;1.86;3.948;4.042;4.002;3.952;391;305;0;0;137
58155;199;0;2.48;2.74;2.81;2.87;1.02;1.44;1.26;1.26;1.44;2.1;1.56;1.8;4.28;4.51;4.271;4.425;0;0;0;0;225
58156;218;0;2.74;2.86;3.93;3.63;1.38;1.2;1.32;1.56;2.04;1.62;1.74;1.98;4.08;4.175;4.269;4.224;0;0;0;0;NULL
58174;466;0;2.12;1.72;1.58;2.24;0.36;0.42;0.42;0.54;0.54;0.66;0.9;0.84;0;4.311;4.474;4.682;0;0;0;0;NULL
58193;350;0;3.68;4.04;3.35;2.59;0.9;0.9;1.08;0.66;1.56;1.26;1.38;0.9;4.345;4.373;4.264;4.303;0;0;0;0;14
58196;158;0;1.85;1.93;2.65;2.37;1.26;1.26;1.32;1.5;1.8;1.86;1.8;2.04;4.01;4.039;4.062;4.101;0;0;0;0;54
58212;244;0;2.74;2.9;2.93;3.36;1.44;1.26;1.74;1.56;1.92;2.04;2.46;2.22;4.083;4.029;3.938;4.029;0;0;0;0;NULL
58213;427;0;1.41;1.07;1.88;2.01;0.3;0.36;0.42;0.48;0.48;0.54;0.6;0.72;0;0;4.408;4.498;0;0;0;0;11
58247;263;0;2.79;3.17;2.38;1.87;0.84;1.02;1.14;0.6;1.2;1.38;1.5;0.84;4.214;4.29;4.207;4.238;0;0;0;0;NULL
58257;370;0;1.62;1.04;1.91;2.04;0.36;0.36;0.48;0.42;0.6;0.84;1.02;0.78;4.364;0;4.506;4.547;0;0;0;0;NULL
58261;198;0;2.58;2.71;3.83;3.22;1.32;1.26;1.38;1.56;1.8;1.92;1.86;2.16;4.233;4.268;4.283;4.366;0;0;0;0;NULL
58280;262;0;3.4;3.55;4.59;4.09;1.32;1.5;1.2;1.32;1.74;2.1;1.56;1.74;4.291;4.272;4.276;4.445;0;0;0;0;NULL
58290;269;0;2.41;2.42;2.82;2.82;1.14;1.08;1.62;1.44;1.56;1.62;2.16;1.8;4.028;3.872;3.869;4.041;371;0;0;333;120
58302;338;0;1.53;0.9;1.83;1.86;0.36;0.36;0.48;0.48;0.48;0.72;0.66;1.08;4.171;0;4.403;4.579;0;0;0;0;8
58304;145;0;1.63;1.81;2.43;2.21;1.26;1.2;1.26;1.62;1.74;1.56;1.68;2.28;4.304;4.267;4.266;4.313;0;0;0;0;NULL
58305;294;0;2.81;2.88;2.37;1.87;0.72;0.96;0.96;0.66;1.02;1.32;1.32;0.84;4.304;4.333;4.266;4.313;0;0;0;0;8
58345;471;0;1.64;1.88;1.91;2.81;0.36;0.36;0.36;0.48;0.6;0.72;0.66;1.02;4.224;0;4.273;4.643;0;0;0;0;NULL
58347;233;0;2.36;2.65;1.9;1.58;0.78;1.2;1.02;0.72;1.08;1.62;1.32;1.02;4.16;4.277;4.206;4.239;0;0;0;0;NULL
58356;174;0;2.37;2.49;2.66;2.62;1.14;1.62;1.14;1.32;1.62;2.04;1.44;1.74;4.087;4.137;4.017;4.24;0;0;0;0;362
58364;190;0;2.56;2.51;3.5;3.23;1.38;1.26;1.32;1.62;1.92;1.68;1.8;2.52;4.152;4.141;4.282;4.173;0;0;0;0;NULL
58376;294;0;2.39;3;2.98;3.06;1.38;1.26;1.62;1.62;1.8;1.98;2.16;2.04;3.958;4.075;4.006;3.972;385;0;0;0;NULL
58386;277;1;0.33;0.95;1.46;1.7;0.3;0.3;0.42;0.48;0.6;0.72;0.54;0.72;0;0;4.343;4.506;0;0;0;0;22
58400;306;0;3.02;3.2;2.7;2.04;0.72;0.9;1.02;0.54;1.02;1.26;1.5;0.78;4.219;4.275;4.278;4.245;0;0;0;0;14
58416;310;0;1.5;1.31;1.61;1.73;0.42;0.36;0.42;0.48;0.9;0.66;0.84;0.96;4.485;4.274;4.346;4.447;0;0;0;0;34
58437;226;0;2.53;2.88;2.89;2.72;0.9;1.44;1.14;0.9;1.2;1.92;1.62;1.2;4.289;4.412;4.273;4.444;0;0;0;0;NULL
58440;228;0;3.04;2.82;4.32;3.79;1.44;1.2;1.38;1.62;2.22;1.62;2.04;2.28;4.277;4.282;4.28;4.244;0;0;0;0;65
58457;437;0;2.18;1.31;1.92;2.71;0.36;0.36;0.42;0.48;0.6;0.72;0.72;0.72;4.283;0;4.535;4.578;0;0;0;0;NULL
58462;302;0;3.1;3.3;2.68;2.11;0.78;0.84;0.96;0.6;1.14;1.26;1.32;0.84;4.353;4.354;4.266;4.311;0;0;0;0;NULL
58463;203;0;2.53;3.06;2.98;3.06;1.44;1.5;1.86;1.56;1.8;2.04;2.34;2.04;4.017;4.019;3.865;4.043;0;302;0;0;108
58506;524;0;1.8;1.76;2.13;2.63;0.36;0.36;0.42;0.54;0.6;1.02;0.72;0.84;4.265;4.294;4.547;4.646;0;0;0;0;34
58513;303;0;2.53;2.77;2.93;3.01;1.2;1.44;1.08;1.26;1.56;2.1;1.44;1.56;4.14;4.295;4.072;4.308;0;0;0;0;151
58515;248;0;2.63;2.6;3.99;3.24;1.26;1.08;1.2;1.44;1.74;1.5;1.62;1.86;4.209;4.362;4.339;4.307;0;0;0;0;NULL
58525;324;0;3.57;3.8;3.04;2.47;0.84;1.08;1.08;0.66;1.14;1.5;1.44;1.14;4.212;4.233;4.203;4.234;0;0;0;0;17
58544;177;0;2.28;2.69;2.86;2.75;1.44;1.5;1.86;1.44;1.92;2.16;2.4;1.86;3.938;3.9;3.869;4.036;401;321;0;336;182
58552;513;0;1.55;1.71;2.05;2.52;0.36;0.36;0.36;0.48;1.08;0.72;0.54;1.08;0;0;4.473;4.638;0;0;0;0;25
58575;247;0;2.39;2.61;2.16;1.63;0.84;0.9;0.9;0.48;1.14;1.14;1.26;0.72;4.133;4.092;4.068;4.12;0;0;0;0;8
58582;191;0;2.1;2.42;2.58;2.54;0.96;1.26;1.02;1.08;1.32;1.62;1.38;1.32;4.342;4.626;4.332;4.654;0;0;0;0;NULL
58587;214;0;2.77;2.7;3.7;3.52;1.38;1.14;1.2;1.68;1.98;1.5;1.62;2.34;4.283;4.288;4.265;4.314;0;0;0;0;65
58598;506;0;1.77;1.35;1.94;2.31;0.36;0.36;0.36;0.48;0.54;0.6;0.54;0.78;4.157;0;4.468;4.637;0;0;0;0;5
58627;287;0;2.17;2.19;2.51;2.64;1.2;1.02;1.44;1.32;1.74;1.56;2.04;1.86;4.02;3.895;3.927;3.969;0;316;0;0;NULL
58633;258;0;2.97;3.1;2.52;1.96;0.84;1.14;1.02;0.72;1.26;1.68;1.38;0.96;4.222;4.296;4.263;4.302;0;0;0;0;8
58655;880;0;1.9;1.89;2.04;2.91;0.3;0.36;0.36;0.42;0.6;0.78;0.54;0.66;0;0;4.545;4.722;0;0;0;0;25
58657;238;0;3.13;3;4.32;3.87;1.38;1.2;1.32;1.68;1.98;1.68;1.74;2.28;4.066;4.158;4.206;4.184;0;0;0;0;NULL
58671;205;0;2.96;3;3.37;3.11;1.32;1.68;1.26;1.5;1.68;2.22;1.74;1.86;4.212;4.153;4.207;4.244;0;0;0;0;91
58696;304;0;3.34;3.62;3.02;2.36;0.84;1.02;1.08;0.6;1.14;1.62;1.44;0.84;4.246;4.295;4.281;4.328;0;0;0;0;NULL
58701;184;0;2.22;2.5;2.49;2.49;1.26;1.2;1.62;1.5;1.68;1.68;2.16;1.92;4.118;4.145;4.08;4.137;300;316;0;0;105
58704;612;0;2.06;1.83;2.48;2.87;0.36;0.36;0.36;0.48;0.54;1.26;0.6;0.78;0;0;4.287;4.537;0;0;0;0;8
58710;194;0;2.4;2.18;3.27;3.07;1.32;1.14;1.2;1.68;1.74;1.62;1.5;2.22;4.189;4.274;4.352;4.334;0;0;0;0;NULL
58728;182;0;1.96;2.23;2.25;2.32;1.08;1.5;1.02;1.2;1.56;1.92;1.5;1.74;4.269;4.479;4.207;4.529;0;0;0;0;100
58742;381;0;1.27;1.29;1.45;1.84;0.36;0.36;0.42;0.54;0.6;0.72;0.6;0.9;4.28;0;4.274;4.511;0;0;0;0;NULL
58750;297;0;2.76;3.03;2.44;1.91;0.84;1.02;1.02;0.48;1.2;1.56;1.38;0.72;4.282;4.286;4.267;4.18;0;0;0;0;5
58782;210;0;2.73;2.71;3.71;3.54;1.38;1.2;1.32;1.62;1.8;1.62;1.74;2.16;4.066;4.151;4.205;4.192;0;0;0;0;34
58783;171;0;2.27;2.43;2.65;2.69;1.38;1.32;1.38;1.5;1.74;1.86;1.74;2.04;4.066;4.084;4.072;4.191;407;0;0;0;NULL
58797;753;0;1.77;1.83;2.43;3.05;0.36;0.36;0.42;0.48;0.72;0.66;0.6;0.78;4.202;4.377;4.393;4.647;0;0;0;0;NULL
58804;285;0;3.1;3.24;2.68;2.01;0.78;1.08;1.08;0.6;1.08;1.5;1.44;0.9;4.272;4.374;4.256;4.247;0;0;0;0;NULL
58811;305;0;2.91;3.1;3.35;3.33;1.14;1.56;1.2;1.32;1.62;2.04;1.44;1.8;4.417;4.577;4.309;4.517;0;0;0;0;62
58842;220;0;3.02;2.95;4.19;3.62;1.32;1.26;1.38;1.62;2.04;1.74;2.1;2.1;4.199;4.232;4.262;4.323;0;0;0;0;NULL
58844;474;0;2.2;1.84;2.39;3.01;0.36;0.36;0.42;0.48;0.6;0.6;0.6;0.72;4.267;4.169;4.329;4.519;0;0;0;0;11
58853;280;0;2.93;3.06;2.63;2;0.96;0.96;1.02;0.54;1.32;1.26;1.38;0.78;4.33;4.375;4.326;4.253;0;0;0;0;8
58866;271;0;2.06;1.63;2.36;2.35;1.02;1.14;0.96;1.14;1.44;1.68;1.26;1.5;4.408;4.503;4.396;4.514;0;0;0;0;102
58869;313;0;2.36;2.79;2.87;3.03;1.32;1.14;1.44;1.32;1.74;1.74;1.98;1.8;4.205;4.233;4.198;4.247;416;326;0;345;NULL
58886;389;0;1.44;1.26;1.68;2.04;0.36;0.3;0.42;0.42;0.6;0.66;0.6;0.66;4.012;0;4.065;4.324;0;0;0;0;NULL
58901;212;0;2.47;2.49;3.77;3.09;1.14;1.26;1.32;1.62;1.5;1.74;2.1;2.16;4.152;4.207;4.201;4.255;0;0;0;0;NULL
58922;303;0;3.49;3.69;2.9;2.33;0.84;1.26;1.08;0.66;1.08;1.74;1.44;0.96;4.289;4.354;4.273;4.301;0;0;0;0;34
58945;222;0;2.82;3.05;3.28;3.25;1.2;1.5;1.08;1.38;1.74;1.92;1.38;1.74;4.493;4.55;4.478;4.5;0;0;0;0;NULL
58946;827;0;1.75;1.92;2.3;3;0.3;0.36;0.36;0.42;0.84;0.78;0.54;0.66;0;0;4.279;4.434;0;0;0;0;11
58948;166;0;1.94;1.95;2.95;2.56;1.2;1.14;1.38;1.56;1.74;1.56;1.86;2.22;4.023;4.145;4.011;4.033;0;0;0;0;NULL
58958;172;0;2.57;2.52;2.92;2.75;1.44;1.32;1.56;1.38;1.98;1.8;2.04;1.86;4.077;4.016;4.075;4.043;511;305;0;341;197
58984;368;0;3.57;3.78;3.28;2.41;0.72;1.08;1.02;0.6;1.14;1.62;1.44;0.9;4.155;4.271;4.144;4.244;0;0;0;0;8
58998;529;0;2.47;1.98;2.72;3.22;0.36;0.42;0.42;0.48;0.54;0.78;0.72;0.96;3.825;4.267;4.073;4.449;0;0;0;0;NULL
59014;256;0;2.8;2.84;3.16;3.13;1.02;1.32;0.84;1.14;1.56;1.92;1.26;1.5;4.475;4.634;4.402;4.577;0;0;0;0;125
59019;240;0;3.17;3.32;4.53;4.02;1.38;1.32;1.32;1.68;1.86;1.74;1.74;2.34;4.278;4.296;4.265;4.244;0;0;0;0;80
59035;251;0;2.36;2.53;2.06;1.63;0.78;0.96;0.9;0.66;1.26;1.38;1.2;0.96;4.081;4.152;4.073;4.174;0;0;0;0;17
59038;175;0;1.94;2.28;2.4;2.29;1.38;1.26;1.68;1.5;1.92;2.1;2.1;1.92;4.017;4.084;4.071;4.106;508;303;0;347;205
59039;325;0;1.3;1.13;1.43;1.82;0.3;0.36;0.36;0.48;0.48;0.54;0.54;0.72;0;4.086;4.008;4.24;0;0;0;0;22
59077;216;0;2.26;2.45;1.94;1.53;0.9;1.08;1.14;0.66;1.32;1.5;1.5;1.02;4.135;4.202;4.118;4.159;0;0;0;0;2
59080;208;0;2.5;2.58;3.73;3.04;1.38;1.26;1.26;1.74;1.8;1.62;1.74;2.28;4.135;4.264;4.255;4.228;0;0;0;0;62
59096;507;0;1.99;1.85;2.34;2.94;0.3;0.42;0.36;0.48;0.6;0.6;0.78;0.78;3.995;4.262;4.394;4.633;0;0;0;0;17
59100;190;0;2.86;2.79;3.01;3.15;1.26;1.68;1.14;1.5;1.86;2.28;1.56;1.86;4.265;4.331;4.192;4.296;0;0;0;0;NULL
59126;270;0;2.53;2.73;2.19;1.72;0.72;0.9;1.02;0.66;0.96;1.2;1.38;0.84;4.208;4.341;4.308;4.293;0;0;0;0;NULL
59131;178;0;2.26;2.3;3.04;2.72;1.26;1.38;1.26;1.56;1.86;1.92;1.74;2.1;4.074;4.15;4.036;4.086;0;0;0;0;51
59135;291;0;2.8;3.09;2.97;3.24;1.32;1.08;1.62;1.44;1.86;1.5;2.16;1.86;4.206;4.151;4.169;4.222;412;0;0;328;122
59141;524;0;1.87;1.63;2.19;2.69;0.36;0.36;0.42;0.42;0.6;1.02;1.08;0.66;4.115;4.02;4.191;4.422;0;0;0;0;11
59153;198;0;1.94;2.06;2.25;2.32;1.14;1.32;0.84;1.26;1.5;1.8;1.14;1.62;4.534;4.682;4.516;4.625;0;0;0;0;131
59169;196;0;2.14;2.28;1.85;1.47;0.9;1.14;0.9;0.6;1.32;1.5;1.26;0.84;4.198;4.285;4.108;4.224;0;0;0;0;22
59195;467;0;1.79;1.77;2.28;2.7;0.36;0.36;0.42;0.42;0.54;0.72;0.66;0.66;4.269;4.225;4.227;4.295;0;0;0;0;NULL
59215;276;0;3.45;3.24;4.59;4.29;1.26;1.2;1.14;1.68;1.68;1.62;1.5;2.28;4.324;4.364;4.354;4.376;0;0;0;0;NULL
59221;243;0;2.59;2.79;2.1;1.79;0.84;1.14;0.9;0.66;1.2;1.68;1.32;0.96;4.268;4.361;4.288;4.367;0;0;0;0;14
59227;255;0;1.95;2.05;2.71;2.38;1.44;1.44;1.8;1.38;1.8;1.98;2.46;1.86;3.937;3.827;3.891;3.888;607;395;0;344;NULL
59246;246;0;3.16;2.92;3.68;3.32;1.14;1.62;1.02;1.32;1.56;2.1;1.32;1.68;4.402;4.363;4.236;4.484;0;0;0;0;85
59252;530;0;1.86;1.62;2.33;2.71;0.36;0.42;0.42;0.48;0.6;1.02;0.66;1.02;4.197;4.291;4.245;4.283;0;0;0;0;NULL
59268;220;0;2.51;2.61;2.16;1.72;0.9;1.14;0.96;0.6;1.26;1.68;1.26;0.84;4.265;4.361;4.234;4.223;0;0;0;0;8
59281;220;0;2.76;2.76;3.96;3.46;1.14;1.14;1.26;1.68;1.5;1.44;1.62;2.22;4.127;4.184;4.155;4.147;0;0;0;0;34
59305;501;0;1.94;1.95;2.23;2.87;0.36;0.36;0.42;0.48;0.66;0.6;0.66;0.84;4.129;4.366;4.362;4.493;0;0;0;0;NULL
